word,freq_zipf,language,source,n_density,old20
departamentos,4.31,es,wordfreq,0,5.05
depende,4.72,es,wordfreq,0,2.6
dependen,4.02,es,wordfreq,1,2.7
dependencia,4.24,es,wordfreq,0,3.65
dependencias,3.86,es,wordfreq,0,4.1
depender,3.91,es,wordfreq,2,2.65
dependiendo,4.33,es,wordfreq,1,3.45
dependiente,3.98,es,wordfreq,0,3.6
deporte,4.69,es,wordfreq,1,2.5
deportes,4.51,es,wordfreq,1,2.65
deportistas,3.97,es,wordfreq,0,4.45
deportiva,4.16,es,wordfreq,1,3.4
deportivas,3.97,es,wordfreq,1,3.75
deportivo,4.38,es,wordfreq,1,3.5
deportivos,4.02,es,wordfreq,1,3.5
depresión,4.33,es,wordfreq,1,3.35
depósito,4.24,es,wordfreq,0,3.55
depósitos,4.04,es,wordfreq,0,3.75
der,4.02,es,wordfreq,7,1.55
derecha,4.95,es,wordfreq,1,2.7
derecho,5.44,es,wordfreq,1,2.7
derechos,5.31,es,wordfreq,0,2.75
deriva,4.05,es,wordfreq,0,2.65
derivado,3.81,es,wordfreq,0,2.7
derivados,4.04,es,wordfreq,0,2.95
derrota,4.37,es,wordfreq,0,2.9
derrotar,3.83,es,wordfreq,0,3.6
des,4.68,es,wordfreq,8,1.5
desacuerdo,3.96,es,wordfreq,0,3.85
desafío,4.24,es,wordfreq,0,3.05
desafíos,3.96,es,wordfreq,0,3.6
desagradable,3.97,es,wordfreq,0,5.75
desaparece,4.07,es,wordfreq,0,4.05
desaparecer,4.3,es,wordfreq,0,4.15
desaparecido,4.35,es,wordfreq,0,4.0
desaparecidos,4.18,es,wordfreq,0,4.75
desapareció,4.1,es,wordfreq,0,4.0
desaparición,4.27,es,wordfreq,0,4.15
desarrolla,4.28,es,wordfreq,2,3.5
desarrollada,3.95,es,wordfreq,1,4.2
desarrollado,4.43,es,wordfreq,1,4.0
desarrolladores,3.81,es,wordfreq,0,5.9
desarrollados,4.06,es,wordfreq,0,4.4
desarrollan,3.98,es,wordfreq,1,3.95
desarrollando,4.06,es,wordfreq,0,4.65
desarrollar,4.57,es,wordfreq,1,3.7
desarrollo,5.4,es,wordfreq,2,3.8
desarrolló,4.01,es,wordfreq,2,4.0
desastre,4.56,es,wordfreq,0,3.45
desastres,3.87,es,wordfreq,0,3.75
desayuno,4.38,es,wordfreq,0,3.85
descansa,3.95,es,wordfreq,1,2.65
descansar,4.21,es,wordfreq,0,3.35
descanso,4.46,es,wordfreq,2,2.65
descarga,4.3,es,wordfreq,0,2.8
descargar,4.21,es,wordfreq,0,3.3
descendientes,4.01,es,wordfreq,0,4.8
descenso,4.13,es,wordfreq,1,2.75
desconfianza,3.91,es,wordfreq,0,5.7
desconoce,3.82,es,wordfreq,0,3.6
desconocida,4.01,es,wordfreq,1,3.95
desconocido,4.32,es,wordfreq,1,3.7
desconocidos,3.97,es,wordfreq,0,4.05
descontento,3.85,es,wordfreq,0,4.4
describe,4.38,es,wordfreq,0,2.5
describen,3.81,es,wordfreq,0,2.85
describir,4.16,es,wordfreq,1,2.8
describió,4.01,es,wordfreq,1,2.85
descripción,4.6,es,wordfreq,0,3.8
descrito,4.0,es,wordfreq,0,2.55
descubierto,4.43,es,wordfreq,0,3.8
descubre,4.37,es,wordfreq,1,3.25
descubren,3.83,es,wordfreq,0,3.35
descubrieron,3.86,es,wordfreq,0,4.4
descubrimiento,4.25,es,wordfreq,0,5.45
descubrir,4.5,es,wordfreq,1,3.3
descubrió,4.24,es,wordfreq,1,3.5
descubrí,3.93,es,wordfreq,1,3.55
descuento,4.2,es,wordfreq,0,2.95
descuentos,3.91,es,wordfreq,0,3.55
desde,6.1,es,wordfreq,1,1.95
desea,4.5,es,wordfreq,2,1.75
deseaba,3.87,es,wordfreq,0,2.6
deseado,3.93,es,wordfreq,0,2.1
deseamos,3.89,es,wordfreq,0,2.6
desean,4.11,es,wordfreq,2,2.05
deseando,3.97,es,wordfreq,0,2.65
desear,4.0,es,wordfreq,2,2.05
deseas,4.11,es,wordfreq,3,1.8
desee,3.81,es,wordfreq,3,1.85
desempeño,4.23,es,wordfreq,0,4.3
desempleo,4.2,es,wordfreq,0,3.9
deseo,4.91,es,wordfreq,2,1.85
deseos,4.41,es,wordfreq,1,1.9
desesperación,4.0,es,wordfreq,0,4.65
desesperada,3.84,es,wordfreq,1,4.55
desesperado,3.85,es,wordfreq,1,4.1
desfile,4.09,es,wordfreq,0,3.2
desgracia,4.39,es,wordfreq,0,3.75
desierto,4.36,es,wordfreq,0,2.75
designación,4.0,es,wordfreq,0,3.7
designado,3.99,es,wordfreq,0,3.1
desigualdad,4.16,es,wordfreq,0,4.85
desnuda,4.04,es,wordfreq,1,2.85
desnudo,4.05,es,wordfreq,1,2.7
desorden,3.97,es,wordfreq,0,3.6
despacho,4.29,es,wordfreq,1,2.9
despacio,3.87,es,wordfreq,1,2.7
despedida,4.08,es,wordfreq,1,3.8
despedido,3.88,es,wordfreq,1,3.25
despertar,4.29,es,wordfreq,0,2.9
desperté,3.82,es,wordfreq,1,2.85
despertó,3.93,es,wordfreq,1,2.8
despido,3.99,es,wordfreq,0,2.7
despierta,4.29,es,wordfreq,1,3.15
despierto,4.07,es,wordfreq,1,3.0
desplazamiento,3.94,es,wordfreq,0,5.9
despliegue,3.84,es,wordfreq,0,4.8
desprecio,3.97,es,wordfreq,0,3.25
despues,4.87,es,wordfreq,1,2.9
después,5.9,es,wordfreq,1,3.4
destaca,4.44,es,wordfreq,1,2.45
destacada,3.83,es,wordfreq,1,3.05
destacado,4.27,es,wordfreq,1,2.6
destacados,4.11,es,wordfreq,0,3.3
destacan,4.11,es,wordfreq,1,2.6
destacar,4.37,es,wordfreq,1,2.65
destacó,4.18,es,wordfreq,1,2.8
destinada,3.99,es,wordfreq,1,2.75
destinadas,3.88,es,wordfreq,1,3.35
destinado,4.24,es,wordfreq,1,2.55
destinados,4.04,es,wordfreq,1,2.85
destino,4.9,es,wordfreq,0,2.6
destinos,4.07,es,wordfreq,0,2.65
destrucción,4.41,es,wordfreq,0,3.65
destruido,4.05,es,wordfreq,0,3.25
destruir,4.36,es,wordfreq,0,3.6
destruye,3.89,es,wordfreq,0,3.65
detallada,3.88,es,wordfreq,1,3.6
detallado,3.81,es,wordfreq,1,3.4
detalle,4.53,es,wordfreq,0,2.9
detalles,4.82,es,wordfreq,0,2.85
detectar,3.96,es,wordfreq,0,3.05
detective,3.81,es,wordfreq,0,3.8
detención,4.18,es,wordfreq,0,2.8
detener,4.39,es,wordfreq,0,2.75
detenido,4.4,es,wordfreq,0,2.75
detenidos,4.22,es,wordfreq,0,3.25
deterioro,4.0,es,wordfreq,0,3.8
determina,3.98,es,wordfreq,1,2.8
determinación,4.11,es,wordfreq,0,4.4
determinada,4.1,es,wordfreq,1,3.25
determinadas,4.0,es,wordfreq,1,3.85
determinado,4.31,es,wordfreq,1,3.1
determinados,4.1,es,wordfreq,1,3.6
determinar,4.47,es,wordfreq,0,3.2
determinó,3.82,es,wordfreq,1,3.35
detiene,4.02,es,wordfreq,0,2.75
detrás,4.91,es,wordfreq,0,2.7
detuvo,4.14,es,wordfreq,0,2.85
deuda,4.67,es,wordfreq,0,1.9
deudas,4.2,es,wordfreq,0,2.35
devoción,3.81,es,wordfreq,0,2.95
devolver,4.14,es,wordfreq,0,3.7
df,4.0,es,wordfreq,12,1.35
di,4.98,es,wordfreq,21,1.0
dia,5.08,es,wordfreq,7,1.3
diabetes,3.81,es,wordfreq,0,3.75
diablo,4.42,es,wordfreq,0,2.75
diablos,3.82,es,wordfreq,0,2.85
diagnóstico,4.21,es,wordfreq,0,5.55
diamante,3.85,es,wordfreq,0,3.65
diana,4.14,es,wordfreq,1,1.95
diaria,4.24,es,wordfreq,1,2.45
diariamente,4.03,es,wordfreq,0,3.8
diarias,4.04,es,wordfreq,1,2.65
diario,5.02,es,wordfreq,1,2.6
diarios,4.44,es,wordfreq,1,2.6
dias,4.79,es,wordfreq,3,1.7
diaz,3.83,es,wordfreq,3,1.8
dibujar,3.91,es,wordfreq,0,3.35
dibujo,4.4,es,wordfreq,0,2.75
dibujos,4.3,es,wordfreq,0,2.85
diccionario,4.22,es,wordfreq,0,4.85
dice,5.73,es,wordfreq,6,1.6
dicen,5.29,es,wordfreq,1,1.9
dices,4.83,es,wordfreq,1,1.9
dicha,4.8,es,wordfreq,3,1.8
dichas,4.27,es,wordfreq,2,2.1
dicho,5.41,es,wordfreq,2,1.85
dichos,4.4,es,wordfreq,1,2.15
diciembre,5.2,es,wordfreq,0,4.25
diciendo,5.09,es,wordfreq,0,2.8
dictador,4.13,es,wordfreq,0,3.3
dictadura,4.62,es,wordfreq,0,4.25
diego,4.68,es,wordfreq,3,1.8
diente,3.83,es,wordfreq,2,1.85
dientes,4.51,es,wordfreq,1,1.9
diera,4.14,es,wordfreq,2,1.85
dieron,4.84,es,wordfreq,1,2.35
dieta,4.37,es,wordfreq,1,1.95
diez,5.04,es,wordfreq,1,1.95
diferencia,5.07,es,wordfreq,0,3.3
diferencias,4.63,es,wordfreq,0,3.45
diferente,5.03,es,wordfreq,0,3.3
diferentes,5.29,es,wordfreq,0,3.5
dificil,4.16,es,wordfreq,1,2.9
dificultad,4.27,es,wordfreq,0,4.6
dificultades,4.51,es,wordfreq,0,5.3
difundir,4.26,es,wordfreq,0,3.75
difusión,4.45,es,wordfreq,0,3.25
difícil,5.24,es,wordfreq,1,3.55
difíciles,4.41,es,wordfreq,0,4.0
difícilmente,3.83,es,wordfreq,0,4.7
diga,4.89,es,wordfreq,3,1.65
digamos,4.34,es,wordfreq,1,2.5
digan,4.44,es,wordfreq,2,1.85
digas,4.49,es,wordfreq,2,1.8
digital,4.76,es,wordfreq,0,2.95
digitales,4.26,es,wordfreq,0,3.6
digna,4.08,es,wordfreq,2,1.9
dignidad,4.55,es,wordfreq,0,3.7
digno,4.21,es,wordfreq,2,1.85
digo,5.28,es,wordfreq,3,1.7
dije,5.07,es,wordfreq,5,1.75
dijera,4.02,es,wordfreq,0,2.35
dijeron,4.82,es,wordfreq,0,2.7
dijimos,3.85,es,wordfreq,0,2.65
dijiste,4.32,es,wordfreq,0,2.85
dijo,5.65,es,wordfreq,5,1.7
dile,4.07,es,wordfreq,4,1.8
dime,4.44,es,wordfreq,5,1.75
dimensiones,4.23,es,wordfreq,0,3.7
dimensión,4.14,es,wordfreq,0,3.35
dimos,4.0,es,wordfreq,3,1.8
dinamarca,3.97,es,wordfreq,0,4.35
dinero,5.47,es,wordfreq,1,2.25
dinámica,4.26,es,wordfreq,0,3.8
dio,5.24,es,wordfreq,7,1.3
dios,5.61,es,wordfreq,1,1.65
diosa,4.04,es,wordfreq,0,1.95
dioses,4.33,es,wordfreq,0,2.8
diplomática,3.86,es,wordfreq,1,4.6
diplomático,4.01,es,wordfreq,1,4.75
diputación,3.95,es,wordfreq,0,3.55
diputada,3.92,es,wordfreq,1,3.45
diputado,4.59,es,wordfreq,1,3.05
diputados,4.8,es,wordfreq,0,3.7
direcciones,4.2,es,wordfreq,0,3.6
dirección,5.17,es,wordfreq,0,3.0
directa,4.65,es,wordfreq,1,2.45
directamente,4.91,es,wordfreq,0,4.05
directas,3.83,es,wordfreq,1,2.7
directiva,4.19,es,wordfreq,0,3.15
directivos,3.9,es,wordfreq,0,3.5
directo,4.8,es,wordfreq,1,2.45
director,5.12,es,wordfreq,1,2.45
directora,4.36,es,wordfreq,0,3.1
directores,4.21,es,wordfreq,0,3.2
directorio,4.01,es,wordfreq,0,3.75
directos,4.03,es,wordfreq,2,2.4
dirige,4.41,es,wordfreq,0,2.7
dirigen,3.89,es,wordfreq,0,2.6
dirigente,4.14,es,wordfreq,0,3.3
dirigentes,4.4,es,wordfreq,0,3.65
dirigida,4.45,es,wordfreq,1,2.85
dirigidas,3.98,es,wordfreq,1,3.35
dirigido,4.48,es,wordfreq,1,2.75
dirigidos,4.01,es,wordfreq,1,3.35
dirigir,4.28,es,wordfreq,1,2.65
dirigirse,3.86,es,wordfreq,0,3.95
dirigió,4.22,es,wordfreq,1,2.8
dirigía,3.84,es,wordfreq,0,2.65
dirá,4.13,es,wordfreq,3,1.75
dirán,3.96,es,wordfreq,1,1.9
diré,4.2,es,wordfreq,2,1.85
diría,4.6,es,wordfreq,1,1.9
discapacidad,4.07,es,wordfreq,0,5.35
disciplina,4.26,es,wordfreq,0,4.65
disciplinas,3.85,es,wordfreq,0,5.0
disco,4.69,es,wordfreq,0,1.95
discos,4.25,es,wordfreq,0,2.35
discriminación,4.26,es,wordfreq,0,5.4
disculpa,4.24,es,wordfreq,0,3.55
disculpas,4.26,es,wordfreq,0,3.8
discurso,4.83,es,wordfreq,0,3.2
discursos,4.19,es,wordfreq,0,3.4
discusiones,4.1,es,wordfreq,0,3.95
discusión,4.64,es,wordfreq,0,3.45
discute,3.82,es,wordfreq,0,3.0
discutiendo,3.96,es,wordfreq,0,4.35
discutir,4.49,es,wordfreq,0,3.6
diseñada,3.93,es,wordfreq,1,3.25
diseñado,4.25,es,wordfreq,1,2.75
diseñador,4.0,es,wordfreq,0,3.35
diseñar,3.85,es,wordfreq,0,2.65
diseño,4.84,es,wordfreq,0,2.55
diseños,4.07,es,wordfreq,0,2.7
disfruta,4.25,es,wordfreq,1,3.35
disfrutando,4.01,es,wordfreq,0,4.65
disfrutar,4.59,es,wordfreq,0,3.65
disfrute,3.89,es,wordfreq,1,3.45
disminución,4.14,es,wordfreq,0,3.95
disminuir,4.07,es,wordfreq,0,3.75
disminuye,3.9,es,wordfreq,0,4.15
disney,4.18,es,wordfreq,0,2.95
disolución,3.85,es,wordfreq,0,3.45
dispara,3.81,es,wordfreq,2,2.6
disparar,4.02,es,wordfreq,0,2.85
disparo,4.05,es,wordfreq,2,2.6
disparos,4.1,es,wordfreq,0,3.15
disparó,3.87,es,wordfreq,2,3.1
dispone,4.28,es,wordfreq,0,2.85
disponer,4.0,es,wordfreq,0,3.25
disponibilidad,3.97,es,wordfreq,0,5.85
disponible,4.68,es,wordfreq,0,4.35
disponibles,4.45,es,wordfreq,0,4.5
disposiciones,4.13,es,wordfreq,0,4.6
disposición,4.61,es,wordfreq,0,3.85
dispositivo,4.22,es,wordfreq,0,4.5
dispositivos,4.2,es,wordfreq,0,4.65
dispuesta,4.1,es,wordfreq,1,3.1
dispuesto,4.54,es,wordfreq,1,2.9
dispuestos,4.23,es,wordfreq,0,3.25
disputa,4.16,es,wordfreq,0,2.8
distancia,4.89,es,wordfreq,0,3.1
distancias,3.94,es,wordfreq,0,3.4
diste,4.04,es,wordfreq,1,1.95
distinción,4.07,es,wordfreq,0,3.55
distingue,3.82,es,wordfreq,0,3.75
distinguir,4.0,es,wordfreq,0,4.2
distinta,4.33,es,wordfreq,1,2.85
distintas,4.8,es,wordfreq,1,3.3
distinto,4.46,es,wordfreq,1,3.0
distintos,4.81,es,wordfreq,1,3.1
distribución,4.72,es,wordfreq,0,4.45
distrito,4.76,es,wordfreq,0,3.1
distritos,4.08,es,wordfreq,0,3.4
diversas,4.78,es,wordfreq,1,2.9
diversidad,4.38,es,wordfreq,0,3.7
diversión,4.14,es,wordfreq,0,3.15
diversos,4.79,es,wordfreq,1,3.0
divertida,4.02,es,wordfreq,1,3.5
divertido,4.58,es,wordfreq,1,3.45
divide,4.05,es,wordfreq,0,2.6
dividida,3.88,es,wordfreq,1,3.15
dividido,4.0,es,wordfreq,1,3.0
dividir,3.94,es,wordfreq,0,2.8
divina,4.12,es,wordfreq,1,2.7
divino,4.05,es,wordfreq,1,2.7
divisas,3.93,es,wordfreq,0,2.9
divisiones,4.0,es,wordfreq,0,3.45
división,4.67,es,wordfreq,0,2.75
divorcio,4.07,es,wordfreq,0,3.9
divulgación,3.88,es,wordfreq,0,4.25
diálogo,4.54,es,wordfreq,0,3.6
diálogos,3.85,es,wordfreq,0,3.8
diámetro,4.0,es,wordfreq,0,3.85
dió,4.26,es,wordfreq,3,1.8
dj,3.99,es,wordfreq,10,1.5
do,4.64,es,wordfreq,22,1.0
doble,4.89,es,wordfreq,1,2.05
dobles,3.93,es,wordfreq,2,2.25
doc,3.89,es,wordfreq,3,1.7
doce,4.47,es,wordfreq,1,1.9
docena,3.96,es,wordfreq,0,2.6
docente,4.29,es,wordfreq,1,2.55
docentes,4.24,es,wordfreq,0,2.75
doctor,4.91,es,wordfreq,0,2.35
doctora,3.94,es,wordfreq,0,2.8
doctorado,4.04,es,wordfreq,0,3.55
doctores,4.14,es,wordfreq,0,2.7
doctrina,4.13,es,wordfreq,0,3.7
documentación,4.29,es,wordfreq,0,4.75
documental,4.45,es,wordfreq,0,3.6
documentales,3.94,es,wordfreq,0,4.45
documento,4.74,es,wordfreq,0,3.15
documentos,4.8,es,wordfreq,0,3.25
dolares,3.84,es,wordfreq,3,2.55
dolor,4.97,es,wordfreq,1,2.1
dolores,4.31,es,wordfreq,2,2.35
doloroso,3.91,es,wordfreq,0,3.6
domicilio,4.31,es,wordfreq,0,4.15
dominante,4.06,es,wordfreq,0,3.8
dominar,3.89,es,wordfreq,0,2.7
domingo,5.02,es,wordfreq,1,2.7
domingos,4.05,es,wordfreq,1,3.2
dominicana,4.31,es,wordfreq,0,4.45
dominio,4.64,es,wordfreq,1,2.65
dominios,3.97,es,wordfreq,1,3.15
doméstica,3.84,es,wordfreq,1,3.75
doméstico,3.87,es,wordfreq,1,3.8
domínguez,3.81,es,wordfreq,0,4.8
don,4.93,es,wordfreq,12,1.25
donaciones,3.99,es,wordfreq,0,2.85
donación,4.03,es,wordfreq,0,2.75
donald,4.11,es,wordfreq,0,2.95
donar,3.84,es,wordfreq,1,1.95
donde,6.01,es,wordfreq,2,1.85
dorada,3.92,es,wordfreq,1,2.35
dorado,4.1,es,wordfreq,1,1.95
dormida,3.81,es,wordfreq,1,2.7
dormido,4.21,es,wordfreq,1,2.7
dormir,4.86,es,wordfreq,0,2.8
dormitorio,3.96,es,wordfreq,0,4.25
dos,6.12,es,wordfreq,12,1.25
dosis,4.26,es,wordfreq,0,2.5
down,3.88,es,wordfreq,0,1.95
doy,4.74,es,wordfreq,9,1.5
doña,4.21,es,wordfreq,0,2.0
dr,4.91,es,wordfreq,17,1.0
dra,3.94,es,wordfreq,5,1.55
dragon,3.82,es,wordfreq,1,2.75
dragón,3.99,es,wordfreq,2,2.65
drama,4.45,es,wordfreq,1,1.85
dramática,3.87,es,wordfreq,2,3.55
dramático,3.86,es,wordfreq,1,3.65
droga,4.38,es,wordfreq,0,2.15
drogas,4.68,es,wordfreq,0,2.55
du,4.13,es,wordfreq,17,1.15
duarte,3.89,es,wordfreq,0,2.05
ducha,4.1,es,wordfreq,3,1.85
duda,5.12,es,wordfreq,3,1.7
dudar,3.96,es,wordfreq,2,1.85
dudas,4.74,es,wordfreq,3,1.75
dudo,4.27,es,wordfreq,5,1.75
duele,4.46,es,wordfreq,3,1.85
duelo,4.2,es,wordfreq,4,1.8
duerme,4.11,es,wordfreq,0,2.6
dueña,3.92,es,wordfreq,1,1.95
dueño,4.61,es,wordfreq,3,1.8
dueños,4.32,es,wordfreq,1,2.0
dulce,4.71,es,wordfreq,0,2.55
dulces,4.28,es,wordfreq,0,2.75
duque,4.36,es,wordfreq,1,2.5
dura,4.7,es,wordfreq,5,1.55
duración,4.42,es,wordfreq,0,2.85
duran,3.93,es,wordfreq,2,1.85
durante,5.8,es,wordfreq,0,2.85
durar,3.98,es,wordfreq,4,1.75
duras,4.1,es,wordfreq,5,1.7
durmiendo,4.18,es,wordfreq,0,3.25
duro,4.81,es,wordfreq,7,1.6
duros,4.12,es,wordfreq,4,1.75
duró,4.17,es,wordfreq,2,1.9
dvd,3.95,es,wordfreq,0,1.95
dándole,4.08,es,wordfreq,0,3.85
dé,4.46,es,wordfreq,11,1.45
débil,4.38,es,wordfreq,0,2.9
débiles,4.08,es,wordfreq,0,2.9
década,4.62,es,wordfreq,0,2.7
décadas,4.56,es,wordfreq,0,2.85
décimo,3.88,es,wordfreq,0,2.95
déficit,4.18,es,wordfreq,0,3.7
déjame,3.95,es,wordfreq,1,2.85
día,5.96,es,wordfreq,5,1.6
días,5.71,es,wordfreq,4,1.7
díaz,4.53,es,wordfreq,2,1.9
dólar,4.27,es,wordfreq,0,2.45
dólares,5.06,es,wordfreq,1,2.7
dónde,5.16,es,wordfreq,1,2.45
echa,4.22,es,wordfreq,2,1.7
echado,3.91,es,wordfreq,0,2.4
echan,3.82,es,wordfreq,1,1.85
echando,3.89,es,wordfreq,0,2.7
echar,4.51,es,wordfreq,1,2.15
echarle,3.84,es,wordfreq,0,2.8
echo,4.32,es,wordfreq,3,1.65
echó,3.86,es,wordfreq,2,2.15
eco,4.25,es,wordfreq,3,1.7
economista,4.02,es,wordfreq,0,3.95
economistas,3.83,es,wordfreq,0,4.2
economía,5.14,es,wordfreq,0,3.45
economías,3.89,es,wordfreq,0,3.7
económica,4.95,es,wordfreq,1,3.5
económicamente,4.02,es,wordfreq,0,5.55
económicas,4.57,es,wordfreq,1,4.0
económico,4.92,es,wordfreq,1,3.55
económicos,4.58,es,wordfreq,1,3.9
ecuación,3.86,es,wordfreq,0,2.75
ecuador,4.79,es,wordfreq,0,2.95
ecuatoriano,3.92,es,wordfreq,0,5.35
ed,4.52,es,wordfreq,19,1.0
edad,5.21,es,wordfreq,0,2.0
edades,4.03,es,wordfreq,0,2.8
edgar,3.83,es,wordfreq,0,2.3
ediciones,4.25,es,wordfreq,0,2.85
edición,4.91,es,wordfreq,0,2.65
edificio,4.92,es,wordfreq,0,3.5
edificios,4.6,es,wordfreq,0,3.7
editado,3.99,es,wordfreq,0,2.6
editar,3.94,es,wordfreq,2,2.3
editor,4.36,es,wordfreq,1,2.75
editores,4.07,es,wordfreq,0,3.1
editorial,4.61,es,wordfreq,0,3.7
editoriales,3.85,es,wordfreq,0,4.55
eduardo,4.52,es,wordfreq,0,2.9
educacion,3.83,es,wordfreq,1,3.45
educación,5.32,es,wordfreq,1,2.7
educado,3.84,es,wordfreq,0,2.75
educar,3.94,es,wordfreq,0,2.65
educativa,4.2,es,wordfreq,1,3.4
educativas,3.95,es,wordfreq,1,4.0
educativo,4.36,es,wordfreq,1,3.35
educativos,4.05,es,wordfreq,1,3.65
edward,4.08,es,wordfreq,0,3.15
ee,4.38,es,wordfreq,28,1.0
eeuu,4.66,es,wordfreq,0,2.75
efectiva,4.32,es,wordfreq,1,2.9
efectivamente,4.33,es,wordfreq,0,4.5
efectividad,3.9,es,wordfreq,0,4.4
efectivo,4.56,es,wordfreq,1,2.85
efectivos,4.01,es,wordfreq,0,3.1
efecto,4.97,es,wordfreq,2,2.25
efectos,4.85,es,wordfreq,0,2.5
efectuar,3.83,es,wordfreq,0,3.45
eficacia,4.13,es,wordfreq,0,3.9
eficaz,4.23,es,wordfreq,0,3.0
eficiencia,4.15,es,wordfreq,0,3.55
eficiente,4.18,es,wordfreq,0,3.5
egipto,4.38,es,wordfreq,0,3.0
ego,4.02,es,wordfreq,3,1.8
eh,4.81,es,wordfreq,14,1.3
ei,3.86,es,wordfreq,23,1.0
ej,4.04,es,wordfreq,12,1.35
eje,4.29,es,wordfreq,1,1.7
ejecución,4.51,es,wordfreq,0,3.4
ejecutado,3.86,es,wordfreq,0,3.6
ejecutar,4.09,es,wordfreq,0,3.6
ejecutiva,4.03,es,wordfreq,1,3.4
ejecutivo,4.7,es,wordfreq,1,3.25
ejecutivos,3.89,es,wordfreq,0,3.5
ejemplar,4.06,es,wordfreq,0,3.6
ejemplares,4.14,es,wordfreq,0,4.5
ejemplo,5.46,es,wordfreq,0,3.4
ejemplos,4.63,es,wordfreq,0,3.35
ejerce,3.95,es,wordfreq,0,2.9
ejercer,4.38,es,wordfreq,0,3.25
ejercicio,4.77,es,wordfreq,0,3.7
ejercicios,4.28,es,wordfreq,0,4.1
ejercito,3.86,es,wordfreq,1,3.3
ejército,5.1,es,wordfreq,1,3.55
ejércitos,3.93,es,wordfreq,0,3.7
el,7.45,es,wordfreq,16,1.1
elaboración,4.28,es,wordfreq,0,3.7
elaborado,4.01,es,wordfreq,0,3.5
elaborar,3.97,es,wordfreq,0,3.3
elecciones,5.19,es,wordfreq,0,3.1
elección,4.85,es,wordfreq,0,2.6
electo,4.12,es,wordfreq,1,2.5
electoral,4.84,es,wordfreq,0,3.5
electorales,4.34,es,wordfreq,0,4.25
electores,3.89,es,wordfreq,0,3.05
electricidad,4.4,es,wordfreq,0,5.05
electrónica,4.33,es,wordfreq,1,4.55
electrónico,4.53,es,wordfreq,1,4.65
electrónicos,4.16,es,wordfreq,0,4.95
elefante,3.83,es,wordfreq,1,3.2
elegante,4.13,es,wordfreq,1,2.95
elegida,3.94,es,wordfreq,1,2.7
elegido,4.6,es,wordfreq,1,2.55
elegidos,4.12,es,wordfreq,0,2.9
elegir,4.77,es,wordfreq,0,2.7
elemento,4.49,es,wordfreq,0,2.75
elementos,4.88,es,wordfreq,0,3.45
elena,4.22,es,wordfreq,2,1.9
elevada,4.0,es,wordfreq,2,2.55
elevado,4.19,es,wordfreq,2,2.3
elevar,3.9,es,wordfreq,1,2.3
elige,4.19,es,wordfreq,1,2.35
eligió,4.09,es,wordfreq,0,2.75
elimina,3.9,es,wordfreq,0,2.8
eliminación,4.25,es,wordfreq,0,3.75
eliminado,3.99,es,wordfreq,0,3.55
eliminar,4.53,es,wordfreq,0,3.0
elizabeth,4.03,es,wordfreq,0,5.6
ella,5.75,es,wordfreq,3,1.7
ellas,5.15,es,wordfreq,1,1.85
ello,5.31,es,wordfreq,1,1.8
ellos,5.8,es,wordfreq,1,1.9
eléctrica,4.43,es,wordfreq,1,3.6
eléctricas,3.95,es,wordfreq,1,4.1
eléctrico,4.19,es,wordfreq,1,3.75
eléctricos,3.96,es,wordfreq,1,4.1
em,4.0,es,wordfreq,17,1.15
email,3.85,es,wordfreq,0,2.8
embajada,4.32,es,wordfreq,0,3.55
embajador,4.35,es,wordfreq,0,3.7
embarazada,4.24,es,wordfreq,0,4.7
embarazo,4.2,es,wordfreq,0,3.55
embargo,5.48,es,wordfreq,0,3.1
emergencia,4.56,es,wordfreq,0,3.6
emergencias,3.9,es,wordfreq,0,3.75
emilio,4.11,es,wordfreq,1,2.65
emisiones,4.04,es,wordfreq,0,2.65
emisión,4.27,es,wordfreq,0,2.45
emisora,3.84,es,wordfreq,0,3.2
emite,3.82,es,wordfreq,0,2.0
emitido,3.98,es,wordfreq,0,2.65
emitir,4.05,es,wordfreq,1,2.4
emitió,4.0,es,wordfreq,1,2.5
emma,3.99,es,wordfreq,0,2.0
emocionado,3.82,es,wordfreq,0,3.65
emocional,4.2,es,wordfreq,0,3.5
emocionante,3.97,es,wordfreq,0,4.95
emociones,4.34,es,wordfreq,0,2.85
emoción,4.33,es,wordfreq,0,2.7
empate,4.08,es,wordfreq,0,2.85
empecé,4.32,es,wordfreq,0,3.0
emperador,4.38,es,wordfreq,0,3.0
empezado,4.25,es,wordfreq,0,2.6
empezamos,4.3,es,wordfreq,0,3.45
empezando,4.38,es,wordfreq,0,3.4
empezar,5.02,es,wordfreq,0,2.65
empezaron,4.39,es,wordfreq,0,3.55
empezó,4.85,es,wordfreq,0,2.8
empiece,4.06,es,wordfreq,0,2.9
empiecen,3.84,es,wordfreq,0,3.55
empieza,4.78,es,wordfreq,1,2.45
empiezan,4.34,es,wordfreq,0,2.85
empiezo,4.03,es,wordfreq,1,2.7
emplea,3.99,es,wordfreq,1,2.5
empleada,3.95,es,wordfreq,1,3.1
empleado,4.44,es,wordfreq,1,2.85
empleados,4.73,es,wordfreq,0,3.3
emplear,3.89,es,wordfreq,0,2.6
empleo,4.82,es,wordfreq,1,2.5
empleos,4.21,es,wordfreq,0,2.65
emprendedores,3.85,es,wordfreq,0,5.6
