word,freq_zipf,language,source,n_density,old20
多年,5.08,zh,wordfreq,119,1.0
多座,3.35,zh,wordfreq,71,1.0
多彩,3.61,zh,wordfreq,63,1.0
多情,3.39,zh,wordfreq,101,1.0
多所,3.61,zh,wordfreq,68,1.0
多数,5.05,zh,wordfreq,88,1.0
多斯,3.54,zh,wordfreq,99,1.0
多方,3.91,zh,wordfreq,97,1.0
多方面,3.73,zh,wordfreq,3,1.75
多日,4.95,zh,wordfreq,97,1.0
多月,3.72,zh,wordfreq,78,1.0
多有,5.12,zh,wordfreq,126,1.0
多条,3.73,zh,wordfreq,74,1.0
多样,4.19,zh,wordfreq,77,1.0
多样化,3.82,zh,wordfreq,2,1.85
多样性,3.84,zh,wordfreq,1,1.9
多次,4.84,zh,wordfreq,91,1.0
多点,3.65,zh,wordfreq,121,1.0
多用,3.62,zh,wordfreq,124,1.0
多种,4.64,zh,wordfreq,86,1.0
多米,3.45,zh,wordfreq,71,1.0
多维,3.34,zh,wordfreq,62,1.0
多谢,3.94,zh,wordfreq,60,1.0
多边,3.66,zh,wordfreq,85,1.0
多达,3.89,zh,wordfreq,71,1.0
多部,3.32,zh,wordfreq,103,1.0
多重,3.96,zh,wordfreq,88,1.0
多钱,3.58,zh,wordfreq,81,1.0
多长,3.67,zh,wordfreq,126,1.0
多项,4.19,zh,wordfreq,77,1.0
夜夜,3.93,zh,wordfreq,21,1.0
夜市,3.33,zh,wordfreq,25,1.0
夜店,3.63,zh,wordfreq,18,1.1
夜总会,3.47,zh,wordfreq,0,1.95
夜晚,4.27,zh,wordfreq,17,1.15
夜景,3.48,zh,wordfreq,20,1.0
夜生活,3.44,zh,wordfreq,2,1.85
夜空,3.55,zh,wordfreq,27,1.0
夜色,3.43,zh,wordfreq,45,1.0
夜里,3.96,zh,wordfreq,53,1.0
夜间,4.22,zh,wordfreq,30,1.0
大丈夫,3.32,zh,wordfreq,0,1.9
大不了,3.72,zh,wordfreq,5,1.7
大专,3.89,zh,wordfreq,178,1.0
大业,3.78,zh,wordfreq,211,1.0
大中型,3.42,zh,wordfreq,0,1.9
大为,5.1,zh,wordfreq,220,1.0
大主教,3.5,zh,wordfreq,1,1.9
大举,3.6,zh,wordfreq,186,1.0
大乱,3.56,zh,wordfreq,193,1.0
大事,4.51,zh,wordfreq,233,1.0
大事记,3.62,zh,wordfreq,0,1.95
大于,4.24,zh,wordfreq,228,1.0
大亨,3.63,zh,wordfreq,177,1.0
大人,4.56,zh,wordfreq,317,1.0
大人物,3.53,zh,wordfreq,1,1.85
大众,4.78,zh,wordfreq,188,1.0
大伙,3.74,zh,wordfreq,183,1.0
大伙儿,3.51,zh,wordfreq,0,1.95
大会,5.09,zh,wordfreq,229,1.0
大体,4.13,zh,wordfreq,228,1.0
大作,3.7,zh,wordfreq,208,1.0
大佬,3.53,zh,wordfreq,177,1.0
大使,4.64,zh,wordfreq,190,1.0
大使馆,4.27,zh,wordfreq,0,1.9
大侠,3.33,zh,wordfreq,178,1.0
大便,3.77,zh,wordfreq,187,1.0
大修,3.4,zh,wordfreq,186,1.0
大儿子,3.36,zh,wordfreq,0,1.95
大全,3.68,zh,wordfreq,184,1.0
大公,3.49,zh,wordfreq,184,1.0
大关,3.46,zh,wordfreq,194,1.0
大兴,3.51,zh,wordfreq,186,1.0
大兵,3.55,zh,wordfreq,195,1.0
大典,3.56,zh,wordfreq,188,1.0
大写,3.32,zh,wordfreq,189,1.0
大军,3.93,zh,wordfreq,207,1.0
大刀,3.37,zh,wordfreq,184,1.0
大利,3.53,zh,wordfreq,220,1.0
大力,4.45,zh,wordfreq,248,1.0
大势,3.44,zh,wordfreq,199,1.0
大区,3.45,zh,wordfreq,220,1.0
大半,3.51,zh,wordfreq,182,1.0
大卫,4.23,zh,wordfreq,187,1.0
大厅,4.46,zh,wordfreq,181,1.0
大厦,4.38,zh,wordfreq,177,1.0
大发,3.64,zh,wordfreq,225,1.0
大叔,4.1,zh,wordfreq,178,1.0
大叫,3.9,zh,wordfreq,181,1.0
大同,3.82,zh,wordfreq,194,1.0
大名,3.75,zh,wordfreq,244,1.0
大哥,4.42,zh,wordfreq,185,1.0
大哭,3.65,zh,wordfreq,178,1.0
大唐,3.73,zh,wordfreq,179,1.0
大喊,3.76,zh,wordfreq,181,1.0
大喜,3.37,zh,wordfreq,182,1.0
大国,4.26,zh,wordfreq,232,1.0
大圣,3.42,zh,wordfreq,179,1.0
大地,4.33,zh,wordfreq,242,1.0
大块,3.65,zh,wordfreq,189,1.0
大坝,3.66,zh,wordfreq,178,1.0
大型,5.01,zh,wordfreq,198,1.0
大城,3.68,zh,wordfreq,201,1.0
大城市,4.11,zh,wordfreq,2,1.8
大堂,3.44,zh,wordfreq,189,1.0
大增,3.69,zh,wordfreq,181,1.0
大声,4.47,zh,wordfreq,205,1.0
大多,4.77,zh,wordfreq,193,1.0
大多数,4.83,zh,wordfreq,0,1.9
大大,4.68,zh,wordfreq,233,1.0
大大的,3.74,zh,wordfreq,0,1.95
大夫,4.18,zh,wordfreq,194,1.0
大头,3.73,zh,wordfreq,250,1.0
大奖,4.46,zh,wordfreq,185,1.0
大奖赛,3.55,zh,wordfreq,0,1.9
大奶,3.42,zh,wordfreq,181,1.0
大好,3.72,zh,wordfreq,215,1.0
大妈,4.07,zh,wordfreq,185,1.0
大姐,3.95,zh,wordfreq,182,1.0
大婶,3.41,zh,wordfreq,178,1.0
大嫂,3.52,zh,wordfreq,177,1.0
大字,3.69,zh,wordfreq,190,1.0
大学,5.62,zh,wordfreq,214,1.0
大学士,3.55,zh,wordfreq,1,1.85
大学生,4.8,zh,wordfreq,4,1.7
大宗,3.84,zh,wordfreq,181,1.0
大家,5.6,zh,wordfreq,246,1.0
大家庭,3.58,zh,wordfreq,0,1.9
大将,3.89,zh,wordfreq,190,1.0
大将军,3.66,zh,wordfreq,0,1.85
大小,4.79,zh,wordfreq,195,1.0
大局,3.96,zh,wordfreq,195,1.0
大展,3.32,zh,wordfreq,190,1.0
大屠杀,3.95,zh,wordfreq,0,1.95
大山,3.52,zh,wordfreq,213,1.0
大岛,3.39,zh,wordfreq,188,1.0
大峡谷,3.4,zh,wordfreq,0,1.95
大巴,3.53,zh,wordfreq,187,1.0
大师,4.73,zh,wordfreq,196,1.0
大帝,3.81,zh,wordfreq,180,1.0
大幅,4.56,zh,wordfreq,184,1.0
大幅度,3.91,zh,wordfreq,0,1.9
大庆,3.69,zh,wordfreq,184,1.0
大意,3.55,zh,wordfreq,226,1.0
大戏,3.36,zh,wordfreq,183,1.0
大成,3.59,zh,wordfreq,220,1.0
大战,4.62,zh,wordfreq,216,1.0
大户,3.75,zh,wordfreq,193,1.0
大批,4.62,zh,wordfreq,182,1.0
大抵,3.48,zh,wordfreq,177,1.0
大拇指,3.4,zh,wordfreq,0,1.95
大方,3.81,zh,wordfreq,217,1.0
大旗,3.43,zh,wordfreq,179,1.0
大明,3.62,zh,wordfreq,208,1.0
大有,5.13,zh,wordfreq,246,1.0
大本营,3.78,zh,wordfreq,0,2.0
大权,3.56,zh,wordfreq,208,1.0
大树,3.65,zh,wordfreq,179,1.0
大桥,4.49,zh,wordfreq,182,1.0
大楼,4.64,zh,wordfreq,188,1.0
大概,4.88,zh,wordfreq,179,1.0
大殿,3.59,zh,wordfreq,179,1.0
大气,4.33,zh,wordfreq,219,1.0
大气层,3.57,zh,wordfreq,0,1.95
大水,3.37,zh,wordfreq,223,1.0
大汉,3.66,zh,wordfreq,182,1.0
大江,3.57,zh,wordfreq,187,1.0
大河,3.59,zh,wordfreq,190,1.0
大法,3.6,zh,wordfreq,223,1.0
大洋,3.76,zh,wordfreq,183,1.0
大洋洲,3.43,zh,wordfreq,0,1.9
大洲,3.41,zh,wordfreq,185,1.0
大浪,3.32,zh,wordfreq,183,1.0
大海,4.14,zh,wordfreq,202,1.0
大涨,3.45,zh,wordfreq,180,1.0
大清,3.84,zh,wordfreq,187,1.0
大湖,3.38,zh,wordfreq,182,1.0
大潮,3.42,zh,wordfreq,185,1.0
大火,4.2,zh,wordfreq,199,1.0
大炮,3.9,zh,wordfreq,183,1.0
大熊猫,3.55,zh,wordfreq,0,1.95
大爷,4.12,zh,wordfreq,181,1.0
大片,4.21,zh,wordfreq,202,1.0
大牌,3.51,zh,wordfreq,192,1.0
大猩猩,3.43,zh,wordfreq,0,1.95
大王,4.01,zh,wordfreq,189,1.0
大理,3.93,zh,wordfreq,218,1.0
大理寺,3.36,zh,wordfreq,1,1.9
大理石,3.62,zh,wordfreq,1,1.85
大病,3.41,zh,wordfreq,189,1.0
大白,3.56,zh,wordfreq,193,1.0
大盗,3.34,zh,wordfreq,181,1.0
大盘,3.59,zh,wordfreq,192,1.0
大石,3.5,zh,wordfreq,188,1.0
大礼,3.32,zh,wordfreq,185,1.0
大神,3.96,zh,wordfreq,188,1.0
大笑,3.79,zh,wordfreq,189,1.0
大笔,3.56,zh,wordfreq,182,1.0
大米,3.98,zh,wordfreq,191,1.0
大红,3.34,zh,wordfreq,185,1.0
大约,4.9,zh,wordfreq,197,1.0
大纲,4.01,zh,wordfreq,177,1.0
大维,3.36,zh,wordfreq,182,1.0
大肆,3.88,zh,wordfreq,178,1.0
大胆,4.49,zh,wordfreq,177,1.0
大胜,3.81,zh,wordfreq,187,1.0
大脑,4.4,zh,wordfreq,181,1.0
大腿,3.97,zh,wordfreq,181,1.0
大臣,4.51,zh,wordfreq,179,1.0
大自然,4.05,zh,wordfreq,1,1.9
大致,4.36,zh,wordfreq,188,1.0
大船,3.45,zh,wordfreq,188,1.0
大蒜,3.35,zh,wordfreq,177,1.0
大街,4.43,zh,wordfreq,179,1.0
大衣,3.57,zh,wordfreq,190,1.0
大西洋,4.12,zh,wordfreq,0,1.9
大观,3.38,zh,wordfreq,198,1.0
大规模,4.75,zh,wordfreq,1,1.9
大话,3.32,zh,wordfreq,205,1.0
大豆,3.84,zh,wordfreq,182,1.0
大象,4.02,zh,wordfreq,193,1.0
大败,3.57,zh,wordfreq,188,1.0
大赛,4.5,zh,wordfreq,187,1.0
大赦,3.36,zh,wordfreq,178,1.0
大跃进,3.4,zh,wordfreq,0,2.0
大跌,3.43,zh,wordfreq,179,1.0
大路,3.47,zh,wordfreq,212,1.0
大连,4.5,zh,wordfreq,183,1.0
大连市,3.87,zh,wordfreq,2,1.85
大选,4.54,zh,wordfreq,200,1.0
大通,3.57,zh,wordfreq,201,1.0
大道,4.65,zh,wordfreq,217,1.0
大部,3.56,zh,wordfreq,223,1.0
大部份,3.98,zh,wordfreq,1,1.85
大部分,4.95,zh,wordfreq,3,1.75
大都,4.28,zh,wordfreq,181,1.0
大都会,3.6,zh,wordfreq,1,1.85
大都市,3.57,zh,wordfreq,4,1.7
大酒店,3.63,zh,wordfreq,0,1.95
大量,5.25,zh,wordfreq,218,1.0
大钱,3.34,zh,wordfreq,201,1.0
大门,4.44,zh,wordfreq,222,1.0
大队,4.31,zh,wordfreq,205,1.0
大队长,3.33,zh,wordfreq,0,1.9
大阪,3.82,zh,wordfreq,177,1.0
大陆,5.21,zh,wordfreq,180,1.0
大院,3.5,zh,wordfreq,195,1.0
大雨,4.07,zh,wordfreq,183,1.0
大雪,3.39,zh,wordfreq,182,1.0
大面积,3.67,zh,wordfreq,1,1.9
大革命,3.76,zh,wordfreq,1,1.9
大风,3.7,zh,wordfreq,198,1.0
大餐,3.5,zh,wordfreq,186,1.0
大马,3.54,zh,wordfreq,201,1.0
大鱼,3.39,zh,wordfreq,188,1.0
大鸡,3.42,zh,wordfreq,183,1.0
大麦,3.41,zh,wordfreq,179,1.0
大麻,4.13,zh,wordfreq,178,1.0
大黄,3.35,zh,wordfreq,178,1.0
大黑,3.34,zh,wordfreq,181,1.0
天一,3.36,zh,wordfreq,78,1.0
天上,4.15,zh,wordfreq,129,1.0
天下,4.91,zh,wordfreq,124,1.0
天主,3.52,zh,wordfreq,77,1.0
天主教,4.35,zh,wordfreq,1,1.85
天亮,3.86,zh,wordfreq,64,1.0
天价,3.39,zh,wordfreq,87,1.0
天佑,3.33,zh,wordfreq,57,1.0
天体,4.06,zh,wordfreq,107,1.0
天使,4.61,zh,wordfreq,69,1.0
天台,3.38,zh,wordfreq,83,1.0
天后,3.86,zh,wordfreq,95,1.0
天呐,3.44,zh,wordfreq,56,1.0
天命,3.44,zh,wordfreq,75,1.0
天国,3.76,zh,wordfreq,111,1.0
天地,4.36,zh,wordfreq,121,1.0
天堂,4.63,zh,wordfreq,68,1.0
天大,3.71,zh,wordfreq,112,1.0
天天,4.83,zh,wordfreq,103,1.0
天子,3.66,zh,wordfreq,228,1.0
天安,3.36,zh,wordfreq,72,1.0
天安门,4.65,zh,wordfreq,0,1.9
天宝,3.46,zh,wordfreq,63,1.0
天宫,3.58,zh,wordfreq,64,1.0
天山,3.56,zh,wordfreq,92,1.0
天府,3.63,zh,wordfreq,66,1.0
天性,3.73,zh,wordfreq,101,1.0
天意,3.33,zh,wordfreq,105,1.0
天才,4.31,zh,wordfreq,64,1.0
天文,3.92,zh,wordfreq,100,1.0
天文台,3.61,zh,wordfreq,1,1.85
天文学,3.69,zh,wordfreq,1,1.85
天桥,3.72,zh,wordfreq,61,1.0
天气,4.81,zh,wordfreq,98,1.0
天水,3.35,zh,wordfreq,102,1.0
天河,3.56,zh,wordfreq,69,1.0
天津,4.92,zh,wordfreq,57,1.0
天津市,4.0,zh,wordfreq,0,1.95
天涯,3.88,zh,wordfreq,57,1.0
天灾,3.5,zh,wordfreq,64,1.0
天然,4.58,zh,wordfreq,84,1.0
天然气,4.3,zh,wordfreq,0,1.9
天猫,3.52,zh,wordfreq,59,1.0
天王,3.72,zh,wordfreq,68,1.0
天生,4.14,zh,wordfreq,104,1.0
天皇,3.96,zh,wordfreq,60,1.0
天真,3.99,zh,wordfreq,64,1.0
天神,3.57,zh,wordfreq,67,1.0
天空,4.61,zh,wordfreq,75,1.0
天竺,3.35,zh,wordfreq,56,1.0
天线,3.89,zh,wordfreq,96,1.0
天网,3.35,zh,wordfreq,63,1.0
天色,3.65,zh,wordfreq,93,1.0
天花,3.55,zh,wordfreq,77,1.0
天花板,3.64,zh,wordfreq,0,1.95
天赋,4.24,zh,wordfreq,56,1.0
天道,3.39,zh,wordfreq,96,1.0
天门,3.37,zh,wordfreq,101,1.0
天际,3.53,zh,wordfreq,64,1.0
天顺,3.33,zh,wordfreq,59,1.0
天马,3.61,zh,wordfreq,80,1.0
天鹅,3.59,zh,wordfreq,57,1.0
天黑,3.56,zh,wordfreq,60,1.0
天龙,3.52,zh,wordfreq,67,1.0
太久,3.87,zh,wordfreq,35,1.0
太低,3.33,zh,wordfreq,33,1.0
太原,4.16,zh,wordfreq,34,1.0
太后,3.78,zh,wordfreq,65,1.0
太和,4.61,zh,wordfreq,39,1.0
太太,4.45,zh,wordfreq,33,1.0
太好了,4.02,zh,wordfreq,1,1.95
太子,4.25,zh,wordfreq,198,1.0
太守,3.37,zh,wordfreq,37,1.0
太小,3.83,zh,wordfreq,44,1.0
太平,3.97,zh,wordfreq,38,1.0
太平洋,4.55,zh,wordfreq,0,1.95
太快,3.71,zh,wordfreq,38,1.0
太慢,3.59,zh,wordfreq,30,1.0
太晚,3.5,zh,wordfreq,35,1.0
太极,3.69,zh,wordfreq,34,1.0
太极拳,3.36,zh,wordfreq,0,1.95
太棒了,4.0,zh,wordfreq,1,1.95
太湖,3.57,zh,wordfreq,31,1.0
太监,3.89,zh,wordfreq,27,1.0
太祖,3.39,zh,wordfreq,28,1.0
太空,4.5,zh,wordfreq,45,1.0
太空船,3.56,zh,wordfreq,0,1.95
太贵,3.34,zh,wordfreq,34,1.0
太过,4.05,zh,wordfreq,68,1.0
太过分,3.61,zh,wordfreq,0,1.9
太远,3.52,zh,wordfreq,37,1.0
太迟,3.56,zh,wordfreq,29,1.0
太郎,3.69,zh,wordfreq,30,1.0
太重,3.57,zh,wordfreq,57,1.0
太阳,4.89,zh,wordfreq,43,1.0
太阳系,3.79,zh,wordfreq,1,1.9
太阳能,4.13,zh,wordfreq,1,1.9
太难,3.32,zh,wordfreq,43,1.0
太高,3.85,zh,wordfreq,41,1.0
夫人,4.73,zh,wordfreq,142,1.0
夫妇,4.51,zh,wordfreq,12,1.4
夫妻,4.51,zh,wordfreq,6,1.7
夫斯基,3.41,zh,wordfreq,0,2.0
夭折,3.43,zh,wordfreq,5,1.75
央行,4.02,zh,wordfreq,65,1.0
央视,4.45,zh,wordfreq,29,1.0
失业,4.63,zh,wordfreq,59,1.0
失业率,4.0,zh,wordfreq,0,1.95
失事,3.72,zh,wordfreq,81,1.0
失传,3.33,zh,wordfreq,34,1.0
失信,3.34,zh,wordfreq,48,1.0
失利,3.64,zh,wordfreq,68,1.0
失去,5.17,zh,wordfreq,45,1.0
失地,3.35,zh,wordfreq,90,1.0
失声,3.36,zh,wordfreq,53,1.0
失当,3.44,zh,wordfreq,42,1.0
失忆,3.41,zh,wordfreq,27,1.0
失恋,3.46,zh,wordfreq,30,1.0
失控,4.22,zh,wordfreq,35,1.0
失效,4.02,zh,wordfreq,39,1.0
失明,3.62,zh,wordfreq,56,1.0
失望,4.69,zh,wordfreq,46,1.0
失火,3.47,zh,wordfreq,47,1.0
失灵,3.59,zh,wordfreq,32,1.0
失眠,3.76,zh,wordfreq,27,1.0
失礼,3.39,zh,wordfreq,33,1.0
失职,3.6,zh,wordfreq,44,1.0
失落,3.97,zh,wordfreq,51,1.0
失衡,3.75,zh,wordfreq,30,1.0
失误,4.33,zh,wordfreq,31,1.0
失调,3.83,zh,wordfreq,46,1.0
失败,5.11,zh,wordfreq,36,1.0
失败者,3.49,zh,wordfreq,0,1.95
失踪,4.6,zh,wordfreq,28,1.0
头上,4.33,zh,wordfreq,96,1.0
头像,3.89,zh,wordfreq,42,1.0
头儿,3.74,zh,wordfreq,48,1.0
头发,4.67,zh,wordfreq,71,1.0
头号,3.85,zh,wordfreq,53,1.0
头头,3.4,zh,wordfreq,96,1.0
头子,3.44,zh,wordfreq,195,1.0
头巾,3.74,zh,wordfreq,26,1.0
头晕,3.64,zh,wordfreq,23,1.0
头条,4.01,zh,wordfreq,40,1.0
头版,3.45,zh,wordfreq,30,1.0
头疼,3.8,zh,wordfreq,24,1.0
头痛,3.96,zh,wordfreq,29,1.0
头皮,3.33,zh,wordfreq,30,1.0
头盔,3.83,zh,wordfreq,23,1.0
头目,3.81,zh,wordfreq,41,1.0
头等,3.55,zh,wordfreq,33,1.0
头绪,3.48,zh,wordfreq,27,1.0
头脑,4.38,zh,wordfreq,27,1.0
头衔,3.97,zh,wordfreq,25,1.0
头部,4.27,zh,wordfreq,69,1.0
头顶,3.83,zh,wordfreq,29,1.0
头颅,3.63,zh,wordfreq,23,1.0
头骨,3.71,zh,wordfreq,24,1.0
夸大,3.91,zh,wordfreq,58,1.0
夸奖,3.49,zh,wordfreq,10,1.5
夸张,4.27,zh,wordfreq,18,1.1
夹击,3.45,zh,wordfreq,26,1.0
夺下,3.4,zh,wordfreq,75,1.0
夺冠,4.06,zh,wordfreq,11,1.45
夺去,3.33,zh,wordfreq,27,1.0
夺取,4.23,zh,wordfreq,33,1.0
夺回,3.75,zh,wordfreq,28,1.0
夺得,4.1,zh,wordfreq,39,1.0
夺权,3.61,zh,wordfreq,38,1.0
夺走,3.85,zh,wordfreq,23,1.0
奇人,3.45,zh,wordfreq,148,1.0
奇妙,4.11,zh,wordfreq,13,1.35
奇幻,3.66,zh,wordfreq,12,1.4
奇异,3.85,zh,wordfreq,19,1.05
奇怪,4.77,zh,wordfreq,12,1.4
奇才,3.34,zh,wordfreq,16,1.2
奇特,3.94,zh,wordfreq,35,1.0
奇观,3.54,zh,wordfreq,29,1.0
奇迹,4.45,zh,wordfreq,18,1.1
奈何,3.44,zh,wordfreq,7,1.65
奈子,3.32,zh,wordfreq,174,1.0
奈特,3.45,zh,wordfreq,29,1.0
奉命,3.71,zh,wordfreq,22,1.0
奉天,3.54,zh,wordfreq,50,1.0
奉献,4.2,zh,wordfreq,6,1.7
奉行,3.83,zh,wordfreq,67,1.0
奋力,3.74,zh,wordfreq,74,1.0
奋战,3.68,zh,wordfreq,42,1.0
奋斗,4.62,zh,wordfreq,10,1.5
奋起,3.33,zh,wordfreq,35,1.0
奏效,3.49,zh,wordfreq,14,1.3
契丹,3.63,zh,wordfreq,7,1.65
契合,3.36,zh,wordfreq,31,1.0
契机,3.97,zh,wordfreq,43,1.0
契约,4.25,zh,wordfreq,23,1.0
奔波,3.53,zh,wordfreq,9,1.55
奔走,3.46,zh,wordfreq,19,1.05
奔跑,3.92,zh,wordfreq,5,1.75
奔驰,4.0,zh,wordfreq,3,1.85
奖励,4.59,zh,wordfreq,10,1.5
奖品,3.63,zh,wordfreq,35,1.0
奖学金,4.1,zh,wordfreq,0,1.95
奖得主,3.64,zh,wordfreq,0,1.95
奖惩,3.53,zh,wordfreq,9,1.55
奖杯,3.49,zh,wordfreq,9,1.55
奖牌,3.74,zh,wordfreq,23,1.0
奖章,3.79,zh,wordfreq,22,1.0
奖赏,3.6,zh,wordfreq,13,1.35
奖金,4.49,zh,wordfreq,26,1.0
奖项,4.18,zh,wordfreq,28,1.0
套件,3.36,zh,wordfreq,32,1.0
套房,3.79,zh,wordfreq,25,1.0
套用,3.49,zh,wordfreq,72,1.0
套装,3.8,zh,wordfreq,27,1.0
套路,4.0,zh,wordfreq,40,1.0
套餐,4.04,zh,wordfreq,14,1.3
奠基,3.46,zh,wordfreq,6,1.7
奠定,4.14,zh,wordfreq,53,1.0
奢侈,3.81,zh,wordfreq,2,1.85
奢侈品,3.69,zh,wordfreq,0,1.95
奢华,3.79,zh,wordfreq,21,1.0
奢望,3.32,zh,wordfreq,23,1.0
奥克兰,3.6,zh,wordfreq,1,1.95
奥兰多,3.49,zh,wordfreq,0,2.0
奥利,3.54,zh,wordfreq,47,1.0
奥地利,4.32,zh,wordfreq,0,1.95
奥尼尔,3.33,zh,wordfreq,1,1.9
奥巴马,4.11,zh,wordfreq,0,1.95
奥托,3.33,zh,wordfreq,12,1.4
奥斯卡,4.28,zh,wordfreq,2,1.9
奥斯曼,3.4,zh,wordfreq,2,1.9
奥斯陆,3.35,zh,wordfreq,2,1.9
奥秘,3.69,zh,wordfreq,8,1.6
奥运,4.63,zh,wordfreq,23,1.0
奥运会,4.47,zh,wordfreq,1,1.9
奥迪,3.55,zh,wordfreq,7,1.65
女主,3.47,zh,wordfreq,49,1.0
女主人,3.34,zh,wordfreq,2,1.75
女主播,3.67,zh,wordfreq,2,1.8
女主角,4.04,zh,wordfreq,3,1.75
女人,5.45,zh,wordfreq,168,1.0
女仆,3.83,zh,wordfreq,29,1.0
女优,3.77,zh,wordfreq,31,1.0
女佣,3.77,zh,wordfreq,29,1.0
女儿,5.24,zh,wordfreq,53,1.0
女兵,3.34,zh,wordfreq,46,1.0
女友,4.54,zh,wordfreq,42,1.0
女团,3.41,zh,wordfreq,41,1.0
女士,4.69,zh,wordfreq,56,1.0
女婴,3.32,zh,wordfreq,28,1.0
女婿,4.01,zh,wordfreq,28,1.0
女子,5.0,zh,wordfreq,200,1.0
女孩,5.17,zh,wordfreq,30,1.0
女孩儿,3.59,zh,wordfreq,1,1.8
女孩子,4.29,zh,wordfreq,4,1.65
女工,3.66,zh,wordfreq,58,1.0
女巫,3.66,zh,wordfreq,28,1.0
女性,5.3,zh,wordfreq,73,1.0
女排,3.46,zh,wordfreq,32,1.0
女方,3.61,zh,wordfreq,68,1.0
女星,3.71,zh,wordfreq,54,1.0
女朋友,4.49,zh,wordfreq,4,1.7
女权,4.11,zh,wordfreq,59,1.0
女歌手,3.37,zh,wordfreq,0,1.95
女演员,3.85,zh,wordfreq,0,1.95
女王,4.52,zh,wordfreq,40,1.0
女生,4.8,zh,wordfreq,76,1.0
女皇,3.62,zh,wordfreq,32,1.0
女神,4.53,zh,wordfreq,39,1.0
女童,4.03,zh,wordfreq,34,1.0
女装,3.78,zh,wordfreq,50,1.0
女警,3.37,zh,wordfreq,37,1.0
女郎,4.07,zh,wordfreq,32,1.0
奴役,4.05,zh,wordfreq,7,1.65
奴才,3.82,zh,wordfreq,10,1.5
奴隶,4.73,zh,wordfreq,3,1.75
奴隶主,3.49,zh,wordfreq,1,1.9
奴隶制,3.91,zh,wordfreq,1,1.9
奶奶,4.45,zh,wordfreq,11,1.4
奶妈,3.39,zh,wordfreq,15,1.25
奶子,4.04,zh,wordfreq,179,1.0
奶油,3.79,zh,wordfreq,18,1.1
奶牛,3.44,zh,wordfreq,16,1.2
奶粉,4.07,zh,wordfreq,11,1.45
奶茶,3.49,zh,wordfreq,10,1.5
奶酪,3.46,zh,wordfreq,7,1.65
奸淫,3.35,zh,wordfreq,2,1.9
她们,5.14,zh,wordfreq,9,1.55
她家,3.64,zh,wordfreq,70,1.0
好不好,4.27,zh,wordfreq,1,1.85
好久,4.05,zh,wordfreq,48,1.0
好久没,3.37,zh,wordfreq,1,1.9
好了吗,3.53,zh,wordfreq,0,2.0
好事,4.54,zh,wordfreq,95,1.0
好些,3.72,zh,wordfreq,47,1.0
好人,4.35,zh,wordfreq,179,1.0
好似,3.58,zh,wordfreq,46,1.0
好像,5.15,zh,wordfreq,58,1.0
好几,3.87,zh,wordfreq,39,1.0
好几个,4.12,zh,wordfreq,2,1.8
好几年,3.74,zh,wordfreq,3,1.75
好友,4.51,zh,wordfreq,53,1.0
好吃,4.49,zh,wordfreq,41,1.0
好听,3.92,zh,wordfreq,50,1.0
好喝,3.59,zh,wordfreq,40,1.0
好坏,3.86,zh,wordfreq,46,1.0
好处,4.72,zh,wordfreq,71,1.0
好多,4.57,zh,wordfreq,55,1.0
好大,4.93,zh,wordfreq,95,1.0
好奇,4.45,zh,wordfreq,49,1.0
好奇心,3.73,zh,wordfreq,0,1.9
好好,4.92,zh,wordfreq,77,1.0
好孩子,3.51,zh,wordfreq,4,1.75
好家伙,3.32,zh,wordfreq,2,1.85
好心,3.7,zh,wordfreq,92,1.0
好意,3.59,zh,wordfreq,88,1.0
好感,3.88,zh,wordfreq,59,1.0
好戏,3.48,zh,wordfreq,45,1.0
好战,3.38,zh,wordfreq,78,1.0
好手,3.56,zh,wordfreq,97,1.0
好日子,3.77,zh,wordfreq,2,1.85
好样,3.68,zh,wordfreq,59,1.0
好歹,3.54,zh,wordfreq,39,1.0
好比,3.82,zh,wordfreq,57,1.0
好消息,4.23,zh,wordfreq,1,1.9
好点,3.69,zh,wordfreq,103,1.0
好烦,3.4,zh,wordfreq,42,1.0
好爽,3.4,zh,wordfreq,43,1.0
好玩,4.36,zh,wordfreq,44,1.0
好用,3.74,zh,wordfreq,106,1.0
好看,4.74,zh,wordfreq,52,1.0
好笑,4.0,zh,wordfreq,51,1.0
好色,3.35,zh,wordfreq,76,1.0
好莱坞,4.26,zh,wordfreq,0,2.0
好评,4.3,zh,wordfreq,45,1.0
好话,3.42,zh,wordfreq,67,1.0
好象,3.8,zh,wordfreq,55,1.0
好转,4.12,zh,wordfreq,52,1.0
好过,3.51,zh,wordfreq,81,1.0
好运,4.21,zh,wordfreq,58,1.0
如下,4.8,zh,wordfreq,81,1.0
如今,4.94,zh,wordfreq,20,1.0
如何,5.76,zh,wordfreq,18,1.1
如其,3.41,zh,wordfreq,17,1.15
如同,4.51,zh,wordfreq,30,1.0
如图,3.52,zh,wordfreq,30,1.0
如实,3.73,zh,wordfreq,38,1.0
如意,3.54,zh,wordfreq,62,1.0
如愿,3.5,zh,wordfreq,25,1.0
如是,4.65,zh,wordfreq,50,1.0
如期,3.67,zh,wordfreq,48,1.0
如来,3.49,zh,wordfreq,67,1.0
如果,5.97,zh,wordfreq,29,1.0
如果说,3.98,zh,wordfreq,0,1.95
如此,5.38,zh,wordfreq,27,1.0
